"party_id","poid"
"3-dem",1
"3-dem",1
"3-dem",1
"3-dem",1
"3-dem",1
"3-dem",1
"3-dem",1
"3-dem",1
"3-dem",1
"3-dem",2
"3-dem",2
"3-dem",2
"3-dem",2
"3-dem",2
"3-dem",2
"3-dem",2
"3-dem",2
"3-dem",2
"3-dem",2
"3-dem",2
"3-dem",2
"3-dem",2
"3-dem",2
"3-dem",2
"3-dem",2
"3-dem",2
"3-dem",2
"3-dem",2
"3-dem",2
"3-dem",3
"3-dem",3
"3-dem",3
"3-dem",3
"3-dem",3
"3-dem",3
"3-dem",3
"3-dem",3
"3-dem",3
"3-dem",3
"3-dem",3
"3-dem",3
"3-dem",3
"3-dem",3
"3-dem",3
"3-dem",3
"3-dem",3
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",4
"3-dem",5
"3-dem",5
"3-dem",5
"3-dem",5
"3-dem",6
"3-dem",6
"3-dem",6
"3-dem",6
"3-dem",6
"2-ind",1
"2-ind",1
"2-ind",1
"2-ind",1
"2-ind",1
"2-ind",1
"2-ind",1
"2-ind",2
"2-ind",2
"2-ind",2
"2-ind",2
"2-ind",2
"2-ind",2
"2-ind",2
"2-ind",2
"2-ind",2
"2-ind",2
"2-ind",2
"2-ind",3
"2-ind",3
"2-ind",3
"2-ind",3
"2-ind",3
"2-ind",3
"2-ind",3
"2-ind",3
"2-ind",3
"2-ind",3
"2-ind",3
"2-ind",3
"2-ind",3
"2-ind",3
"2-ind",3
"2-ind",3
"2-ind",3
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",4
"2-ind",5
"2-ind",5
"2-ind",5
"2-ind",5
"2-ind",5
"2-ind",5
"2-ind",5
"2-ind",5
"2-ind",5
"2-ind",5
"2-ind",5
"2-ind",5
"2-ind",6
"2-ind",6
"2-ind",6
"2-ind",6
"2-ind",6
"2-ind",6
"2-ind",6
"2-ind",6
"2-ind",6
"2-ind",6
"2-ind",6
"2-ind",7
"2-ind",7
"2-ind",7
"2-ind",7
"2-ind",7
"1-rep",2
"1-rep",2
"1-rep",3
"1-rep",3
"1-rep",3
"1-rep",3
"1-rep",3
"1-rep",3
"1-rep",3
"1-rep",4
"1-rep",4
"1-rep",4
"1-rep",4
"1-rep",4
"1-rep",4
"1-rep",4
"1-rep",4
"1-rep",4
"1-rep",4
"1-rep",4
"1-rep",4
"1-rep",4
"1-rep",4
"1-rep",4
"1-rep",4
"1-rep",4
"1-rep",4
"1-rep",4
"1-rep",4
"1-rep",4
"1-rep",4
"1-rep",4
"1-rep",5
"1-rep",5
"1-rep",5
"1-rep",5
"1-rep",5
"1-rep",5
"1-rep",5
"1-rep",5
"1-rep",5
"1-rep",5
"1-rep",5
"1-rep",5
"1-rep",5
"1-rep",5
"1-rep",5
"1-rep",5
"1-rep",5
"1-rep",5
"1-rep",5
"1-rep",5
"1-rep",5
"1-rep",5
"1-rep",5
"1-rep",6
"1-rep",6
"1-rep",6
"1-rep",6
"1-rep",6
"1-rep",6
"1-rep",6
"1-rep",6
"1-rep",6
"1-rep",6
"1-rep",6
"1-rep",6
"1-rep",6
"1-rep",6
"1-rep",6
"1-rep",6
"1-rep",6
"1-rep",7
"1-rep",7
