query_idx	product_idx	label	cluster_id	original_query_id	original_product_id
6	872	0	0	262	412
6	738	0	0	262	3536
6	1912	0	0	262	8653
6	97	0	0	262	10481
6	183	0	0	262	11837
6	240	0	0	262	14503
6	245	0	0	262	14746
6	267	0	0	262	16088
6	388	0	0	262	20338
6	540	0	0	262	26854
6	546	0	0	262	27070
6	591	0	0	262	29294
6	790	0	0	262	37751
6	793	0	0	262	37864
6	942	0	0	262	44656
6	982	0	0	262	46361
6	1126	0	0	262	51764
6	1451	0	0	262	65623
6	1470	0	0	262	67125
6	1543	0	0	262	69883
6	1885	0	0	262	85330
6	1916	1	0	262	86632
6	1939	0	0	262	87559
6	1970	1	0	262	88593
6	2015	1	0	262	90305
6	2081	0	0	262	93479
6	37	1	0	262	101955
6	91	0	0	262	104455
6	151	0	0	262	106859
32	253	0	0	1261	1516
32	1216	0	0	1261	5595
32	1400	0	0	1261	6372
32	1586	0	0	1261	7223
32	363	1	0	1261	19449
32	372	0	0	1261	19839
32	473	0	0	1261	23946
32	482	0	0	1261	24382
32	517	1	0	1261	25651
32	518	0	0	1261	25686
32	531	0	0	1261	26094
32	562	0	0	1261	27931
32	643	0	0	1261	31650
32	688	0	0	1261	33324
32	849	0	0	1261	40316
32	975	0	0	1261	46192
32	1087	0	0	1261	50237
32	1090	1	0	1261	50282
32	1118	0	0	1261	51365
32	1257	0	0	1261	57955
32	1682	0	0	1261	76142
32	1690	0	0	1261	76795
32	1739	1	0	1261	78772
32	1924	0	0	1261	86871
32	1977	0	0	1261	88993
32	2090	0	0	1261	93958
32	2156	0	0	1261	97217
32	143	0	0	1261	106647
67	809	1	0	2528	3828
67	1258	0	0	2528	5798
67	285	0	0	2528	16791
67	416	0	0	2528	21621
67	807	0	0	2528	38257
67	1020	0	0	2528	48033
67	1104	0	0	2528	50741
67	1140	0	0	2528	52022
67	1175	0	0	2528	53594
67	1348	0	0	2528	61534
67	1494	0	0	2528	67821
67	1566	0	0	2528	71116
67	1684	0	0	2528	76322
67	1691	0	0	2528	76829
67	1703	0	0	2528	77318
67	1720	0	0	2528	78080
67	1782	0	0	2528	80634
67	1962	0	0	2528	88198
67	39	0	0	2528	101977
67	127	1	0	2528	105906
82	1135	0	0	3051	5194
82	1432	0	0	3051	6506
82	2030	0	0	3051	9089
82	384	1	0	3051	20223
82	623	0	0	3051	30691
82	636	0	0	3051	31399
82	646	0	0	3051	31773
82	672	0	0	3051	32629
82	741	1	0	3051	35511
82	745	0	0	3051	35746
82	1025	0	0	3051	48191
82	1168	0	0	3051	53318
82	1376	0	0	3051	62788
82	1660	0	0	3051	74838
82	1675	0	0	3051	75681
82	1901	0	0	3051	86062
82	1982	0	0	3051	89103
82	9	0	0	3051	100802
82	60	0	0	3051	103212
82	140	1	0	3051	106549
60	648	0	0	2237	3185
60	838	0	0	2237	3983
60	217	0	0	2237	13494
